"Data";"Device ID";"Sequence number";"Timestamp"
"0087f2f90e1c0031000000";"00CEA298";"1329";"2021-11-22 10:04:21"
"0091f2f20e22002b020000";"00CEA298";"1328";"2021-11-22 09:57:23"
"0086f2fc0e21002e020000";"00CEA298";"1327";"2021-11-22 09:47:03"
"0084f2f50e23002b010000";"00CEA298";"1326";"2021-11-22 09:35:02"
"0092f2fa0e1f002f000000";"00CEA298";"1325";"2021-11-22 09:23:00"
"008ff2fa0e1e0029000000";"00CEA298";"1324";"2021-11-22 09:12:41"
"0093f2f50e210029000000";"00CEA298";"1323";"2021-11-22 09:02:21"
"0090f2fb0e1c0027000000";"00CEA298";"1322";"2021-11-22 08:52:01"
"008af2f40e230029020000";"00CEA298";"1321";"2021-11-22 08:45:03"
"008ef2f50e1f002b000000";"00CEA298";"1320";"2021-11-22 08:31:20"
"0090f2f50e23002b020000";"00CEA298";"1319";"2021-11-22 08:24:23"
"0090f2fa0e210027000000";"00CEA298";"1318";"2021-11-22 08:10:41"
"0093f2f80e23002c000000";"00CEA298";"1317";"2021-11-22 08:00:21"
"0088f2f60e210026000000";"00CEA298";"1316";"2021-11-22 07:50:01"
"008ef2f90e220029010000";"00CEA298";"1315";"2021-11-22 07:41:22"
"008cf2f20e200027000000";"00CEA298";"1314";"2021-11-22 07:29:21"
"008cf2fb0e22002c000000";"00CEA298";"1313";"2021-11-22 07:19:00"
"008df2f20e270029020000";"00CEA298";"1312";"2021-11-22 07:12:03"
"008af2f40e230026000000";"00CEA298";"1311";"2021-11-22 06:58:20"
"008cf2f50e230029000000";"00CEA298";"1310";"2021-11-22 06:48:01"
"0085f2f50e240026020000";"00CEA298";"1309";"2021-11-22 06:41:03"
"008af2f30e230029000000";"00CEA298";"1308";"2021-11-22 06:27:21"
"0093f2f80e230027020000";"00CEA298";"1307";"2021-11-22 06:20:23"
"008bf2ef0e260027030000";"00CEA298";"1306";"2021-11-22 06:11:43"
"0088f2fe0e26002b020000";"00CEA298";"1305";"2021-11-22 05:59:42"
"008ef2f70e23002e000000";"00CEA298";"1304";"2021-11-22 05:46:00"
