"Data";"Device ID";"Sequence number";"Timestamp"
"0599c0960e06002e010000";"00CEA278";"2103";"2022-01-24 09:41:27"
"0598c0930e000031000002";"00CEA278";"2102";"2022-01-24 09:29:25"
"059ac08a0e06002c020002";"00CEA278";"2101";"2022-01-24 09:22:28"
"059dc08f0e03002c000000";"00CEA278";"2100";"2022-01-24 09:08:45"
"0594c09b0e0e002b020005";"00CEA278";"2099";"2022-01-24 09:01:47"
"059fc09a0e050029010006";"00CEA278";"2098";"2022-01-24 08:49:46"
"0590c08c0e08002c000000";"00CEA278";"2097";"2022-01-24 08:37:45"
"0585c08d0e04002e000000";"00CEA278";"2096";"2022-01-24 08:27:25"
"0578c0800e06002b010010";"00CEA278";"2095";"2022-01-24 08:18:46"
"0554c0840e080029010000";"00CEA278";"2094";"2022-01-24 08:08:26"
"0551c0800e0d002b030000";"00CEA278";"2093";"2022-01-24 08:01:29"
"0d97c4810e09002c030000";"00CEA278";"2092";"2022-01-24 07:51:09"
"0da0c4760e08002b000000";"00CEA278";"2090";"2022-01-24 07:25:25"
"0d97c46f0e080031020000";"00CEA278";"2089";"2022-01-24 07:18:27"
"0d93c4820e08002e000000";"00CEA278";"2088";"2022-01-24 07:04:45"
"0d96c47f0e04002e000000";"00CEA278";"2087";"2022-01-24 06:54:24"
"0d8dc47a0e01002f000000";"00CEA278";"2086";"2022-01-24 06:44:05"
"0d94c4840e0b0029030000";"00CEA278";"2085";"2022-01-24 06:38:48"
"0d91c4790e080029010000";"00CEA278";"2084";"2022-01-24 06:25:06"
"0d91c47c0e08002e000000";"00CEA278";"2083";"2022-01-24 06:13:05"
"0d93c47f0e03002f000000";"00CEA278";"2082";"2022-01-24 06:02:44"
"0d91c47d0e09002f010000";"00CEA278";"2081";"2022-01-24 05:54:06"
"0d96c4800e060031010000";"00CEA278";"2080";"2022-01-24 05:43:46"
"0d91c47a0e0b002c000000";"00CEA278";"2079";"2022-01-24 05:31:45"
"0d90c4720e06002f000000";"00CEA278";"2078";"2022-01-24 05:21:25"
"0d93c4770e09002c010000";"00CEA278";"2077";"2022-01-24 05:12:45"
"0d92c4760e06002f000000";"00CEA278";"2076";"2022-01-24 05:00:44"
"0d96c4760e060031000000";"00CEA278";"2075";"2022-01-24 04:50:25"
"0d90c46d0e06002f010000";"00CEA278";"2074";"2022-01-24 04:41:46"
"0d93c4740e06002f010000";"00CEA278";"2073";"2022-01-24 04:31:26"
"0d91c4810e0a002e020000";"00CEA278";"2072";"2022-01-24 04:22:46"
"0d8fc47b0e06002c000000";"00CEA278";"2071";"2022-01-24 04:09:05"
"0d91c4790e050032010000";"00CEA278";"2070";"2022-01-24 04:00:26"
"0d8fc4860e060032010000";"00CEA278";"2069";"2022-01-24 03:50:05"
"0d88c47e0e050031000000";"00CEA278";"2068";"2022-01-24 03:38:04"
"0d89c47c0e020036000000";"00CEA278";"2067";"2022-01-24 03:27:44"
"0d87c47d0e08002f000000";"00CEA278";"2066";"2022-01-24 03:17:25"
"0d85c4820e050031000000";"00CEA278";"2065";"2022-01-24 03:07:05"
"0d85c4870e0a0029010000";"00CEA278";"2064";"2022-01-24 02:58:26"
"0d93c4830e06002f010000";"00CEA278";"2063";"2022-01-24 02:48:06"
"0d8cc4750e04002f010000";"00CEA278";"2062";"2022-01-24 02:37:45"
"0d8ac46b0e0c0031030000";"00CEA278";"2061";"2022-01-24 02:30:48"
"0d87c4850e060031010000";"00CEA278";"2060";"2022-01-24 02:17:06"
"0d92c4820e0e002f040000";"00CEA278";"2059";"2022-01-24 02:11:48"
"0d86c47f0e060034000000";"00CEA278";"2058";"2022-01-24 01:54:44"
"0d88c4820e020034000000";"00CEA278";"2057";"2022-01-24 01:44:24"
"0d8fc47c0e0b0031020000";"00CEA278";"2056";"2022-01-24 01:37:27"
"0d88c47f0e030032000000";"00CEA278";"2055";"2022-01-24 01:23:44"
"0d8bc4710e060036000000";"00CEA278";"2054";"2022-01-24 01:13:24"
"0d89c47e0e0a002f000000";"00CEA278";"2053";"2022-01-24 01:03:03"
"0d8bc4850e040034000000";"00CEA278";"2052";"2022-01-24 00:52:44"
"0d8bc4820e070031000000";"00CEA278";"2051";"2022-01-24 00:42:24"
"0d8ac4870e040034020000";"00CEA278";"2050";"2022-01-24 00:35:27"
"0d84c4800e0a002f010000";"00CEA278";"2049";"2022-01-24 00:23:25"
"0d8bc48d0e0a0034000000";"00CEA278";"2048";"2022-01-24 00:11:24"
"0d8ac4830e040032000000";"00CEA278";"2047";"2022-01-24 00:01:04"
"0d8ec47a0e070037020000";"00CEA278";"2046";"2022-01-23 23:54:07"
"0d8dc47b0e09002f030000";"00CEA278";"2045";"2022-01-23 23:45:28"
"0d91c4810e070031020000";"00CEA278";"2044";"2022-01-23 23:33:27"
"0d8bc4850e060032020000";"00CEA278";"2043";"2022-01-23 23:23:06"
"0d83c47a0e0b002e020000";"00CEA278";"2042";"2022-01-23 23:12:46"
"0d8bc48c0e0e0032020000";"00CEA278";"2041";"2022-01-23 23:02:26"
"0d84c4870e07002f000000";"00CEA278";"2040";"2022-01-23 22:48:44"
"0d83c4800e030039000000";"00CEA278";"2039";"2022-01-23 22:38:23"
"0d84c4790e080032020000";"00CEA278";"2038";"2022-01-23 22:31:26"
"0d87c48a0e0b0034000000";"00CEA278";"2037";"2022-01-23 22:17:44"
"0d82c4820e0c002f000000";"00CEA278";"2036";"2022-01-23 22:07:24"
"0d86c48e0e070031000000";"00CEA278";"2035";"2022-01-23 21:57:04"
"0d80c4890e0c0037010000";"00CEA278";"2034";"2022-01-23 21:48:24"
